10329018.707071 6659123.2222222 3.334375
10336655.212121 6659123.2222222 3.334375
10397747.252525 6659123.2222222 3.2396663794895
10405383.757576 6659123.2222222 4.5833477905525
10413020.262626 6659123.2222222 4.5833477905525
10420656.767677 6659123.2222222 5.292
10428293.272727 6659123.2222222 5.292
10298472.686869 6669946.4444444 2.815625
10306109.191919 6669946.4444444 2.925
10313745.69697 6669946.4444444 3.05
10321382.20202 6669946.4444444 3.1671875
10428293.272727 6669946.4444444 5.28375
10435929.777778 6669946.4444444 5.28375
10443566.282828 6669946.4444444 5.2477192880409
10451202.787879 6669946.4444444 5.2477192880409
10283199.676768 6680769.6666667 2.75
10290836.181818 6680769.6666667 2.7609375
10298472.686869 6680769.6666667 2.815625
10451202.787879 6680769.6666667 5.2477192880409
10458839.292929 6680769.6666667 5.1964385760819
10466475.79798 6680769.6666667 5.1807008970679
10474112.30303 6680769.6666667 5.1807008970679
10481748.808081 6680769.6666667 5.1807008970679
10260290.161616 6691592.8888889 2.675
10267926.666667 6691592.8888889 2.721875
10275563.171717 6691592.8888889 2.7453125
10283199.676768 6691592.8888889 2.7453125
10481748.808081 6691592.8888889 5.2684632180539
10489385.313131 6691592.8888889 5.349481609027
10497021.818182 6691592.8888889 5.349481609027
10504658.323232 6691592.8888889 5.4250912842753
10245017.151515 6702416.1111111 2.5984375
10252653.656566 6702416.1111111 2.628125
10260290.161616 6702416.1111111 2.675
10504658.323232 6702416.1111111 5.4250912842753
10512294.828283 6702416.1111111 5.5025729149592
10519931.333333 6702416.1111111 5.5025729149592
10527567.838384 6702416.1111111 5.7140263680273
10535204.343434 6702416.1111111 5.7140263680273
10229744.141414 6713239.3333333 2.4375
10237380.646465 6713239.3333333 2.5
10245017.151515 6713239.3333333 2.5625
10535204.343434 6713239.3333333 5.7140263680273
10542840.848485 6713239.3333333 6.0282089487998
10550477.353535 6713239.3333333 6.0373201075592
10558113.858586 6713239.3333333 6.0373201075592
10206834.626263 6724062.5555556 2.41875
10214471.131313 6724062.5555556 2.4
10222107.636364 6724062.5555556 2.40625
10229744.141414 6724062.5555556 2.40625
10558113.858586 6724062.5555556 6.0373201075592
10565750.363636 6724062.5555556 5.8130519716843
10573386.868687 6724062.5555556 5.6256460755814
10581023.373737 6724062.5555556 5.6256460755814
10588659.878788 6724062.5555556 5.44475
10191561.616162 6734885.7777778 2.7
10199198.121212 6734885.7777778 2.5125
10206834.626263 6734885.7777778 2.41875
10588659.878788 6734885.7777778 5.44475
10596296.383838 6734885.7777778 5.29625
10603932.888889 6734885.7777778 5.29625
10611569.393939 6734885.7777778 5.34925
10619205.89899 6734885.7777778 5.34925
10626842.40404 6734885.7777778 5.5125
10634478.909091 6734885.7777778 5.487
10642115.414141 6734885.7777778 5.487
10649751.919192 6734885.7777778 5.348
10168652.10101 6745709 3
10176288.606061 6745709 2.98125
10183925.111111 6745709 2.8875
10191561.616162 6745709 2.8875
10649751.919192 6745709 5.348
10657388.424242 6745709 5.2945
10665024.929293 6745709 5.2945
10672661.434343 6745709 5.229
10680297.939394 6745709 5.15575
10687934.444444 6745709 5.15575
10695570.949495 6745709 5.2175
10703207.454545 6745709 5.2175
10710843.959596 6745709 4.54475
10153379.090909 6756532.2222222 3
10161015.59596 6756532.2222222 3
10168652.10101 6756532.2222222 3
10710843.959596 6756532.2222222 4.54475
10718480.464646 6756532.2222222 3.025
10726116.969697 6756532.2222222 3.025
10733753.474747 6756532.2222222 2.25
10741389.979798 6756532.2222222 2.25
10749026.484848 6756532.2222222 2.25
10756662.989899 6756532.2222222 2.25
10764299.494949 6756532.2222222 2.25
10771936 6756532.2222222 2.25
10130469.575758 6767355.4444444 3
10138106.080808 6767355.4444444 3
10145742.585859 6767355.4444444 3
10153379.090909 6767355.4444444 3
10115196.565657 6778178.6666667 3
10122833.070707 6778178.6666667 3
10130469.575758 6778178.6666667 3
10092287.050505 6789001.8888889 3.35
10099923.555556 6789001.8888889 3.13125
10107560.060606 6789001.8888889 3.021875
10115196.565657 6789001.8888889 3.021875
10061741.030303 6799825.1111111 3.7
10069377.535354 6799825.1111111 3.7
10077014.040404 6799825.1111111 3.7
10084650.545455 6799825.1111111 3.678125
10092287.050505 6799825.1111111 3.56875
10015922 6810648.3333333 3.7
10023558.505051 6810648.3333333 3.7
10031195.010101 6810648.3333333 3.7
10038831.515152 6810648.3333333 3.7
10046468.020202 6810648.3333333 3.7
10054104.525253 6810648.3333333 3.7
10061741.030303 6810648.3333333 3.7
10015922 6821471.5555556 3.7
10710843.959596 7081228.8888889 2.5
10718480.464646 7081228.8888889 2.5
10726116.969697 7081228.8888889 2.5
10733753.474747 7081228.8888889 2.5
10741389.979798 7081228.8888889 2.5
10680297.939394 7092052.1111111 2.690625
10687934.444444 7092052.1111111 2.5
10695570.949495 7092052.1111111 2.5
10703207.454545 7092052.1111111 2.5
10710843.959596 7092052.1111111 2.5
10642115.414141 7102875.3333333 5.7146828125
10649751.919192 7102875.3333333 5.36505546875
10657388.424242 7102875.3333333 4.5786203125
10665024.929293 7102875.3333333 3.449342578125
10672661.434343 7102875.3333333 3.449342578125
10680297.939394 7102875.3333333 2.690625
10603932.888889 7113698.5555556 5.9872661647009
10611569.393939 7113698.5555556 6.075614943134
10619205.89899 7113698.5555556 6.0778881107835
10626842.40404 7113698.5555556 5.949155078125
10634478.909091 7113698.5555556 5.949155078125
10642115.414141 7113698.5555556 5.7146828125
10565750.363636 7124521.7777778 3.4875
10573386.868687 7124521.7777778 4.6559375
10581023.373737 7124521.7777778 5.4767631107835
10588659.878788 7124521.7777778 5.818239943134
10596296.383838 7124521.7777778 5.818239943134
10603932.888889 7124521.7777778 5.9872661647009
10527567.838384 7135345 2.5
10535204.343434 7135345 2.5
10542840.848485 7135345 2.5
10550477.353535 7135345 2.7
10558113.858586 7135345 2.7
10565750.363636 7135345 3.4875
10504658.323232 7146168.2222222 2.5
10512294.828283 7146168.2222222 2.5
10519931.333333 7146168.2222222 2.5
10527567.838384 7146168.2222222 2.5
10489385.313131 7156991.4444444 2.5
10497021.818182 7156991.4444444 2.5
10504658.323232 7156991.4444444 2.5
10474112.30303 7167814.6666667 2.5
10481748.808081 7167814.6666667 2.5
10489385.313131 7167814.6666667 2.5
10458839.292929 7178637.8888889 2.5
10466475.79798 7178637.8888889 2.5
10474112.30303 7178637.8888889 2.5
10435929.777778 7189461.1111111 2.5
10443566.282828 7189461.1111111 2.5
10451202.787879 7189461.1111111 2.5
10458839.292929 7189461.1111111 2.5
10420656.767677 7200284.3333333 2.5
10428293.272727 7200284.3333333 2.5
10435929.777778 7200284.3333333 2.5
10405383.757576 7211107.5555556 2.5
10413020.262626 7211107.5555556 2.5
10420656.767677 7211107.5555556 2.5
10367201.232323 7221930.7777778 2.5
10374837.737374 7221930.7777778 2.5
10382474.242424 7221930.7777778 2.5
10390110.747475 7221930.7777778 2.5
10397747.252525 7221930.7777778 2.5
10405383.757576 7221930.7777778 2.5
10329018.707071 7232754 2.5
10336655.212121 7232754 2.5
10344291.717172 7232754 2.5
10351928.222222 7232754 2.5
10359564.727273 7232754 2.5
10367201.232323 7232754 2.5
10283199.676768 7243577.2222222 2.5
10290836.181818 7243577.2222222 2.5
10298472.686869 7243577.2222222 2.5
10306109.191919 7243577.2222222 2.5
10313745.69697 7243577.2222222 2.5
10321382.20202 7243577.2222222 2.5
10329018.707071 7243577.2222222 2.5
10237380.646465 7254400.4444444 2.5
10245017.151515 7254400.4444444 2.5
10252653.656566 7254400.4444444 2.5
10260290.161616 7254400.4444444 2.5
10267926.666667 7254400.4444444 2.5
10275563.171717 7254400.4444444 2.5
10283199.676768 7254400.4444444 2.5
10199198.121212 7265223.6666667 3.25
10206834.626263 7265223.6666667 3.05
10214471.131313 7265223.6666667 2.75
10222107.636364 7265223.6666667 2.55
10229744.141414 7265223.6666667 2.5
10237380.646465 7265223.6666667 2.5
10153379.090909 7276046.8888889 3.261328125
10161015.59596 7276046.8888889 3.308203125
10168652.10101 7276046.8888889 3.3052734375
10176288.606061 7276046.8888889 3.3
10183925.111111 7276046.8888889 3.3
10191561.616162 7276046.8888889 3.25
10199198.121212 7276046.8888889 3.25
10115196.565657 7286870.1111111 3.6875
10122833.070707 7286870.1111111 3.318359375
10130469.575758 7286870.1111111 3.1099609375
10138106.080808 7286870.1111111 3.15
10145742.585859 7286870.1111111 3.261328125
10153379.090909 7286870.1111111 3.261328125
10084650.545455 7297693.3333333 4
10092287.050505 7297693.3333333 4
10099923.555556 7297693.3333333 3.9375
10107560.060606 7297693.3333333 3.6875
10115196.565657 7297693.3333333 3.6875
10099923.555556 7405925.5555556 3.8
10107560.060606 7405925.5555556 3.8
10115196.565657 7405925.5555556 3.8
10122833.070707 7405925.5555556 3.8
10130469.575758 7405925.5555556 3.8
10138106.080808 7405925.5555556 3.8
10145742.585859 7405925.5555556 3.8
10153379.090909 7405925.5555556 3.796875
10161015.59596 7405925.5555556 3.778125
10168652.10101 7405925.5555556 3.73125
10176288.606061 7405925.5555556 3.66875
10183925.111111 7405925.5555556 3.621875
10191561.616162 7405925.5555556 3.60625
10199198.121212 7405925.5555556 3.621875
10206834.626263 7405925.5555556 3.66875
10214471.131313 7405925.5555556 3.73125
10222107.636364 7405925.5555556 3.77734375
10229744.141414 7405925.5555556 3.79140625
10237380.646465 7405925.5555556 3.7828125
10245017.151515 7405925.5555556 3.76484375
10252653.656566 7405925.5555556 3.7390625
10260290.161616 7405925.5555556 3.69921875
10267926.666667 7405925.5555556 3.64296875
10275563.171717 7405925.5555556 3.55625
10283199.676768 7405925.5555556 3.23671875
10290836.181818 7405925.5555556 3.09375
10298472.686869 7405925.5555556 3.00703125
10306109.191919 7405925.5555556 2.95546875
10313745.69697 7405925.5555556 2.94375
10321382.20202 7405925.5555556 2.98828125
10329018.707071 7405925.5555556 3.0640625
10336655.212121 7405925.5555556 3.12265625
10344291.717172 7405925.5555556 3.14609375
10351928.222222 7405925.5555556 3.15
10359564.727273 7405925.5555556 3.15
10367201.232323 7405925.5555556 3.15
10374837.737374 7405925.5555556 3.15
10382474.242424 7405925.5555556 3.15
10390110.747475 7405925.5555556 3.15234375
10397747.252525 7405925.5555556 3.16640625
10405383.757576 7405925.5555556 3.2015625
10413020.262626 7405925.5555556 3.23828125
10420656.767677 7405925.5555556 3.2125
10428293.272727 7405925.5555556 2.8734375
10435929.777778 7405925.5555556 2.72109375
10443566.282828 7405925.5555556 2.66015625
10451202.787879 7405925.5555556 2.65
10458839.292929 7405925.5555556 2.65
10466475.79798 7405925.5555556 2.65
10474112.30303 7405925.5555556 2.65
10481748.808081 7405925.5555556 2.65
10489385.313131 7405925.5555556 2.65
10497021.818182 7405925.5555556 2.65
10504658.323232 7405925.5555556 2.65
10512294.828283 7405925.5555556 2.65
10512294.828283 7416748.7777778 2.65
10519931.333333 7416748.7777778 2.65
10527567.838384 7416748.7777778 2.65
10535204.343434 7416748.7777778 2.65
10542840.848485 7416748.7777778 2.65
10550477.353535 7416748.7777778 2.65
10558113.858586 7416748.7777778 2.65
10565750.363636 7416748.7777778 2.65
10573386.868687 7416748.7777778 2.65
10581023.373737 7416748.7777778 2.65
10588659.878788 7416748.7777778 2.65
10596296.383838 7416748.7777778 2.65
10603932.888889 7416748.7777778 2.65
10611569.393939 7416748.7777778 2.7027919308575
10619205.89899 7416748.7777778 3.0190953351449
10626842.40404 7416748.7777778 3.8083565989224
10634478.909091 7416748.7777778 4.8153294335105
10642115.414141 7416748.7777778 5.3438872537642
10649751.919192 7416748.7777778 5.0167730563474
10657388.424242 7416748.7777778 4.2165189717594
10665024.929293 7416748.7777778 3.5779283163607
10672661.434343 7416748.7777778 3.3225713860601
10680297.939394 7416748.7777778 3.28
10687934.444444 7416748.7777778 3.28
10695570.949495 7416748.7777778 3.28
10703207.454545 7416748.7777778 3.28
10710843.959596 7416748.7777778 3.28
10718480.464646 7416748.7777778 3.28
10718480.464646 7427572 3.28
